qkey,channel,magnitude,gender_question,gap
FAMSURV2Wa_W50,steered,4.0,True,0.7556256490292961
FAMSURV2Wa_W50,steered,6.0,True,0.7842026734178912
FAMSURV2Wa_W50,steered,8.0,True,0.7025433106134321
FAMSURV2Wa_W50,steered,10.0,True,0.4009369306236308
FAMSURV2Wa_W50,steered,12.0,True,0.38500148835672954
FAMSURV2Wa_W50,steered,14.0,True,0.39085124997658893
FAMSURV2Wa_W50,steered,16.0,True,0.3917522724686716
FAMSURV2Wa_W50,steered,18.0,True,0.38461747767672516
FAMSURV2Wa_W50,steered,20.0,True,0.37109887919718715
FAMSURV2Wc_W50,declared,,True,0.35403384017641726
FAMSURV2Wc_W50,steered,0.0,True,0.0
FAMSURV2Wc_W50,steered,2.0,True,0.70770868
FAMSURV2Wc_W50,steered,4.0,True,0.7385644951425161
FAMSURV2Wc_W50,steered,6.0,True,0.7153510880717332
FAMSURV2Wc_W50,steered,8.0,True,0.6860423665788811
FAMSURV2Wc_W50,steered,10.0,True,0.43378314765814285
FAMSURV2Wc_W50,steered,12.0,True,0.42181814244087035
FAMSURV2Wc_W50,steered,14.0,True,0.4221177018573042
FAMSURV2Wc_W50,steered,16.0,True,0.41481194152263157
FAMSURV2Wc_W50,steered,18.0,True,0.40285022028585626
FAMSURV2Wc_W50,steered,20.0,True,0.3867850622642989
FAMSURV32e_W50,declared,,False,1.0454534066167727
FAMSURV32e_W50,steered,0.0,False,0.0
FAMSURV32e_W50,steered,2.0,False,0.13957048209040052
FAMSURV32e_W50,steered,4.0,False,0.6295358535105576
FAMSURV32e_W50,steered,6.0,False,1.138002056793428
FAMSURV32e_W50,steered,8.0,False,1.1140139976320889
FAMSURV32e_W50,steered,10.0,False,0.7487507458095963
FAMSURV32e_W50,steered,12.0,False,0.3920064759009714
FAMSURV32e_W50,steered,14.0,False,0.2931773534591291
FAMSURV32e_W50,steered,16.0,False,0.21925820841788451
FAMSURV32e_W50,steered,18.0,False,0.22398334816759374
FAMSURV32e_W50,steered,20.0,False,0.2536752256274829
FAMSURV39_W50,declared,,False,1.3948487894002413
FAMSURV39_W50,steered,0.0,False,0.0
FAMSURV39_W50,steered,2.0,False,0.06880448074429482
FAMSURV39_W50,steered,4.0,False,0.29246703096786714
FAMSURV39_W50,steered,6.0,False,0.9300123545204672
FAMSURV39_W50,steered,8.0,False,1.3542296206268887
FAMSURV39_W50,steered,10.0,False,1.0047220655053681
FAMSURV39_W50,steered,12.0,False,0.43830949223084587
FAMSURV39_W50,steered,14.0,False,0.25872552699072143
FAMSURV39_W50,steered,16.0,False,0.308520015030965
FAMSURV39_W50,steered,18.0,False,0.3393815034357077
FAMSURV39_W50,steered,20.0,False,0.3229795161693648
FAMSURV3_W50,declared,,False,0.23702180353901306
FAMSURV3_W50,steered,0.0,False,0.0
FAMSURV3_W50,steered,2.0,False,0.4320436997531264
FAMSURV3_W50,steered,4.0,False,0.4882077976368865
FAMSURV3_W50,steered,6.0,False,0.47548342937788357
FAMSURV3_W50,steered,8.0,False,0.41158236467500425
FAMSURV3_W50,steered,10.0,False,0.44687893340159107
FAMSURV3_W50,steered,12.0,False,0.5363106423528029
FAMSURV3_W50,steered,14.0,False,0.5649361149467274
FAMSURV3_W50,steered,16.0,False,0.5569335315130702
FAMSURV3_W50,steered,18.0,False,0.5295487716197862
FAMSURV3_W50,steered,20.0,False,0.49445266937723664
FAMSURV40_W50,declared,,False,2.0763692439351695
FAMSURV40_W50,steered,0.0,False,0.0
FAMSURV40_W50,steered,2.0,False,0.19896790733999314
FAMSURV40_W50,steered,4.0,False,0.7049540566401091
FAMSURV40_W50,steered,6.0,False,1.5535050944426323
FAMSURV40_W50,steered,8.0,False,1.7575349812042305
FAMSURV40_W50,steered,10.0,False,1.4319201849657501
FAMSURV40_W50,steered,12.0,False,0.9985392370840612
FAMSURV40_W50,steered,14.0,False,0.6403109751627186
FAMSURV40_W50,steered,16.0,False,0.4243087667825191
FAMSURV40_W50,steered,18.0,False,0.30167377563624787
FAMSURV40_W50,steered,20.0,False,0.2520042579111803
FAMSURV43_W50,declared,,False,0.2047075286896789
FAMSURV43_W50,steered,0.0,False,0.0
FAMSURV43_W50,steered,2.0,False,1.5835801902972007
FAMSURV43_W50,steered,4.0,False,1.723390932685689
FAMSURV43_W50,steered,6.0,False,1.7456913820586109
FAMSURV43_W50,steered,8.0,False,1.7457701836658712
FAMSURV43_W50,steered,10.0,False,1.2178809935476425
FAMSURV43_W50,steered,12.0,False,0.5406975150179751
FAMSURV43_W50,steered,14.0,False,0.2428556819205713
FAMSURV43_W50,steered,16.0,False,0.3111855661856102
FAMSURV43_W50,steered,18.0,False,0.34527075248957895
FAMSURV43_W50,steered,20.0,False,0.3349231657182722
FAMSURV44_W50,declared,,False,1.2383587184620342
FAMSURV44_W50,steered,0.0,False,0.0
FAMSURV44_W50,steered,2.0,False,1.2573688299032244
FAMSURV44_W50,steered,4.0,False,2.0691177153480345
FAMSURV44_W50,steered,6.0,False,2.4469098497088693
FAMSURV44_W50,steered,8.0,False,2.5146665032893294
FAMSURV44_W50,steered,10.0,False,2.3476377470962912
FAMSURV44_W50,steered,12.0,False,1.7307542163631813
FAMSURV44_W50,steered,14.0,False,1.092741767741034
FAMSURV44_W50,steered,16.0,False,0.7009987716873344
FAMSURV44_W50,steered,18.0,False,0.4842149548421494
FAMSURV44_W50,steered,20.0,False,0.36946816274777927
FAMSURV6_W50,declared,,False,0.8152242117029292
FAMSURV6_W50,steered,0.0,False,0.0
FAMSURV6_W50,steered,2.0,False,0.8272513672611156
FAMSURV6_W50,steered,4.0,False,1.608290388272013
FAMSURV6_W50,steered,6.0,False,2.34763374621765
FAMSURV6_W50,steered,8.0,False,2.3151674188363387
FAMSURV6_W50,steered,10.0,False,1.598858644510838
FAMSURV6_W50,steered,12.0,False,0.38321660766433185
FAMSURV6_W50,steered,14.0,False,0.27675836089792255
FAMSURV6_W50,steered,16.0,False,0.42264238654526304
FAMSURV6_W50,steered,18.0,False,0.41719008541210856
FAMSURV6_W50,steered,20.0,False,0.35124863243756793
FAMSURV9c_W50,declared,,False,0.6608113222426164
FAMSURV9c_W50,steered,0.0,False,0.0
FAMSURV9c_W50,steered,2.0,False,0.6742891017403518
FAMSURV9c_W50,steered,4.0,False,1.166884038206665
FAMSURV9c_W50,steered,6.0,False,1.7062655412707102
FAMSURV9c_W50,steered,8.0,False,1.7740367864415032
FAMSURV9c_W50,steered,10.0,False,1.1488629541615496
FAMSURV9c_W50,steered,12.0,False,0.3145557405633279
FAMSURV9c_W50,steered,14.0,False,0.24033714833802533
FAMSURV9c_W50,steered,16.0,False,0.39220009589066157
FAMSURV9c_W50,steered,18.0,False,0.45457365781952325
FAMSURV9c_W50,steered,20.0,False,0.4386713524688625
FATHER_W50,declared,,False,0.10522591999999997
FATHER_W50,steered,0.0,False,0.0
FATHER_W50,steered,2.0,False,0.062165839751828655
FATHER_W50,steered,4.0,False,0.04722176134128653
FATHER_W50,steered,6.0,False,0.03757614079196081
FATHER_W50,steered,8.0,False,0.023016181306795058
FATHER_W50,steered,10.0,False,0.02881068086432048
FATHER_W50,steered,12.0,False,0.09875683003421931
FATHER_W50,steered,14.0,False,0.14434556256090758
FATHER_W50,steered,16.0,False,0.16311001999999997
FATHER_W50,steered,18.0,False,0.16647930690854496
FATHER_W50,steered,20.0,False,0.16369694611144814
FAVORS_CPS_W29,declared,,False,1.3794158763056832
FAVORS_CPS_W29,steered,0.0,False,0.0
FAVORS_CPS_W29,steered,2.0,False,1.570995017339972
FAVORS_CPS_W29,steered,4.0,False,1.8850732874233023
FAVORS_CPS_W29,steered,6.0,False,2.1358362033414195
FAVORS_CPS_W29,steered,8.0,False,2.246083463451265
FAVORS_CPS_W29,steered,10.0,False,2.0637993126595875
FAVORS_CPS_W29,steered,12.0,False,1.687496453931617
FAVORS_CPS_W29,steered,14.0,False,1.4936524923540095
FAVORS_CPS_W29,steered,16.0,False,1.3879233960341129
FAVORS_CPS_W29,steered,18.0,False,1.3024747787862996
FAVORS_CPS_W29,steered,20.0,False,1.2107248353324302
FEM2_W29,declared,,False,0.1884246828994106
FEM2_W29,steered,0.0,False,0.0
FEM2_W29,steered,2.0,False,0.273692017228405
FEM2_W29,steered,4.0,False,0.32646693959475415
FEM2_W29,steered,6.0,False,0.3439734885721828
FEM2_W29,steered,8.0,False,0.5943391508142978
FEM2_W29,steered,10.0,False,0.7955698475999189
FEM2_W29,steered,12.0,False,0.8971217920575639
FEM2_W29,steered,14.0,False,0.9314289768154183
FEM2_W29,steered,16.0,False,0.9140020053632977
FEM2_W29,steered,18.0,False,0.8636514293401683
FEM2_W29,steered,20.0,False,0.7875286187291748
FIN_SIT_W54,declared,,False,0.3792178979217896
FIN_SIT_W54,steered,0.0,False,0.0
FIN_SIT_W54,steered,2.0,False,0.608705476798292
FIN_SIT_W54,steered,4.0,False,0.9521663086905475
FIN_SIT_W54,steered,6.0,False,1.6378353312371186
FIN_SIT_W54,steered,8.0,False,1.9936156858204552
FIN_SIT_W54,steered,10.0,False,1.7031231985644417
FIN_SIT_W54,steered,12.0,False,1.0211365630270666
FIN_SIT_W54,steered,14.0,False,0.49754917177142577
FIN_SIT_W54,steered,16.0,False,0.237703327868583
FIN_SIT_W54,steered,18.0,False,0.1923423562201118
FIN_SIT_W54,steered,20.0,False,0.16790615496306405
FREECOLL_W92,declared,,False,0.8139872937202544
FREECOLL_W92,steered,0.0,False,0.0
FREECOLL_W92,steered,2.0,False,1.0333315334090172
FREECOLL_W92,steered,4.0,False,2.107353386943212
FREECOLL_W92,steered,6.0,False,2.470714655713621
FREECOLL_W92,steered,8.0,False,2.245255356043108
FREECOLL_W92,steered,10.0,False,1.506370137752815
FREECOLL_W92,steered,12.0,False,0.3580998132909399
FREECOLL_W92,steered,14.0,False,0.25952769386598823
FREECOLL_W92,steered,16.0,False,0.46537353134880743
FREECOLL_W92,steered,18.0,False,0.48599720040358707
FREECOLL_W92,steered,20.0,False,0.4353278613037708
FTRWORRYc_W41,declared,,False,1.1047023627268975
FTRWORRYc_W41,steered,0.0,False,0.0
FTRWORRYc_W41,steered,2.0,False,0.8909706537213296
FTRWORRYc_W41,steered,4.0,False,1.555989744281434
FTRWORRYc_W41,steered,6.0,False,2.0367701683568065
FTRWORRYc_W41,steered,8.0,False,2.001979701927433
FTRWORRYc_W41,steered,10.0,False,1.702112962835555
FTRWORRYc_W41,steered,12.0,False,0.9053639108331208
FTRWORRYc_W41,steered,14.0,False,0.2661328664845229
FTRWORRYc_W41,steered,16.0,False,0.17242663935092223
FTRWORRYc_W41,steered,18.0,False,0.16654792500356208
FTRWORRYc_W41,steered,20.0,False,0.19488966816629838
FTRWORRYe_W41,declared,,False,0.9507210558228918
FTRWORRYe_W41,steered,0.0,False,0.0
FTRWORRYe_W41,steered,2.0,False,1.160096776036212
FTRWORRYe_W41,steered,4.0,False,1.7296030520299022
FTRWORRYe_W41,steered,6.0,False,1.938847948776959
FTRWORRYe_W41,steered,8.0,False,1.5737825181511595
FTRWORRYe_W41,steered,10.0,False,0.9342465583029633
FTRWORRYe_W41,steered,12.0,False,0.34987673154019516
FTRWORRYe_W41,steered,14.0,False,0.22729291620500447
FTRWORRYe_W41,steered,16.0,False,0.2680728159924334
FTRWORRYe_W41,steered,18.0,False,0.2852830773371049
FTRWORRYe_W41,steered,20.0,False,0.27183982373295684
FTRWORRYf_W41,declared,,False,0.8199813083803934
FTRWORRYf_W41,steered,0.0,False,0.0
FTRWORRYf_W41,steered,2.0,False,1.0262724222010648
FTRWORRYf_W41,steered,4.0,False,1.7923979911591257
FTRWORRYf_W41,steered,6.0,False,2.189944013768649
FTRWORRYf_W41,steered,8.0,False,2.1112675382433723
FTRWORRYf_W41,steered,10.0,False,1.6945458249012277
FTRWORRYf_W41,steered,12.0,False,0.8553135338052316
FTRWORRYf_W41,steered,14.0,False,0.23312876848250053
FTRWORRYf_W41,steered,16.0,False,0.14355116409155216
FTRWORRYf_W41,steered,18.0,False,0.22923571228536804
FTRWORRYf_W41,steered,20.0,False,0.24886542960682734
FUD22_W34,declared,,False,0.945746074525339
FUD22_W34,steered,0.0,False,0.0
FUD22_W34,steered,2.0,False,1.0252879897438483
FUD22_W34,steered,4.0,False,1.8274858803133105
FUD22_W34,steered,6.0,False,2.004739347653373
FUD22_W34,steered,8.0,False,1.7927425246401392
FUD22_W34,steered,10.0,False,1.4135929131836362
FUD22_W34,steered,12.0,False,0.5279348763801628
FUD22_W34,steered,14.0,False,0.16344805438490667
FUD22_W34,steered,16.0,False,0.40587322048215746
FUD22_W34,steered,18.0,False,0.4869235665392917
FUD22_W34,steered,20.0,False,0.48272697793240854
FUD24_W34,declared,,False,0.0924044664688104
FUD24_W34,steered,0.0,False,0.0
FUD24_W34,steered,2.0,False,0.17075158147386874
FUD24_W34,steered,4.0,False,0.19935335966513668
FUD24_W34,steered,6.0,False,0.158208475
FUD24_W34,steered,8.0,False,0.044736649948642904
FUD24_W34,steered,10.0,False,0.08574373245567155
FUD24_W34,steered,12.0,False,0.1567769028956051
FUD24_W34,steered,14.0,False,0.19980204753683184
FUD24_W34,steered,16.0,False,0.2092919323513804
FUD24_W34,steered,18.0,False,0.20438123225394886
FUD24_W34,steered,20.0,False,0.1928761745577278
FUD33B_W34,declared,,False,0.17490510219316885
FUD33B_W34,steered,0.0,False,0.0
FUD33B_W34,steered,2.0,False,0.24102016102284676
FUD33B_W34,steered,4.0,False,0.235732722876007
FUD33B_W34,steered,6.0,False,0.21179857493195337
FUD33B_W34,steered,8.0,False,0.21835807832597623
FUD33B_W34,steered,10.0,False,0.23667640649966182
FUD33B_W34,steered,12.0,False,0.2627681488964857
FUD33B_W34,steered,14.0,False,0.275346446013664
FUD33B_W34,steered,16.0,False,0.2747377120604527
FUD33B_W34,steered,18.0,False,0.26755977030373523
FUD33B_W34,steered,20.0,False,0.2576164912185356
FUD35_W34,declared,,False,0.8858030705034758
FUD35_W34,steered,0.0,False,0.0
FUD35_W34,steered,2.0,False,0.7655923430599008
FUD35_W34,steered,4.0,False,0.8039971000000004
FUD35_W34,steered,6.0,False,1.4049213930182205
FUD35_W34,steered,8.0,False,1.55898306325214
FUD35_W34,steered,10.0,False,0.7364830510578675
FUD35_W34,steered,12.0,False,0.298665000663901
FUD35_W34,steered,14.0,False,0.5256306236392263
FUD35_W34,steered,16.0,False,0.6492008699819323
FUD35_W34,steered,18.0,False,0.67382952276965
FUD35_W34,steered,20.0,False,0.6367472613122536
FUD37A_W34,declared,,False,0.9368240139993504
FUD37A_W34,steered,0.0,False,0.0
FUD37A_W34,steered,2.0,False,0.6238127571758395
FUD37A_W34,steered,4.0,False,1.2115621098114455
FUD37A_W34,steered,6.0,False,1.3736171012014275
FUD37A_W34,steered,8.0,False,1.049205585592118
FUD37A_W34,steered,10.0,False,0.3465831951054118
FUD37A_W34,steered,12.0,False,0.3551217449650296
FUD37A_W34,steered,14.0,False,0.6971281121148757
FUD37A_W34,steered,16.0,False,0.8025917807925135
FUD37A_W34,steered,18.0,False,0.7942801808731563
FUD37A_W34,steered,20.0,False,0.7394960336489165
FUD37B_W34,declared,,False,0.13061669061616332
FUD37B_W34,steered,0.0,False,0.0
FUD37B_W34,steered,2.0,False,1.2660839677442173
FUD37B_W34,steered,4.0,False,1.7895412244658977
FUD37B_W34,steered,6.0,False,1.5720246718558855
FUD37B_W34,steered,8.0,False,0.6681524559989219
FUD37B_W34,steered,10.0,False,0.2968628225572181
FUD37B_W34,steered,12.0,False,0.5734197119879301
FUD37B_W34,steered,14.0,False,0.7058851736213801
FUD37B_W34,steered,16.0,False,0.7266482424564009
FUD37B_W34,steered,18.0,False,0.6894018260470615
FUD37B_W34,steered,20.0,False,0.6173992016738723
FUD37C_W34,declared,,False,0.23715958676761206
FUD37C_W34,steered,0.0,False,0.0
FUD37C_W34,steered,2.0,False,1.0999092557986196
FUD37C_W34,steered,4.0,False,1.6183902338160978
FUD37C_W34,steered,6.0,False,1.5868884934574394
FUD37C_W34,steered,8.0,False,0.9074759315760831
FUD37C_W34,steered,10.0,False,0.20540630765014128
FUD37C_W34,steered,12.0,False,0.47235929531875953
FUD37C_W34,steered,14.0,False,0.7120819069665526
FUD37C_W34,steered,16.0,False,0.7798449167589444
FUD37C_W34,steered,18.0,False,0.7579929393317617
FUD37C_W34,steered,20.0,False,0.6885906149793025
FUTRCLASSb_W41,declared,,False,0.03309325445857342
FUTRCLASSb_W41,steered,0.0,False,0.0
FUTRCLASSb_W41,steered,2.0,False,0.07689874895020049
FUTRCLASSb_W41,steered,4.0,False,0.20614721567328598
FUTRCLASSb_W41,steered,6.0,False,0.224573601372496
FUTRCLASSb_W41,steered,8.0,False,0.17838693982193848
FUTRCLASSb_W41,steered,10.0,False,0.0715250081862499
FUTRCLASSb_W41,steered,12.0,False,0.11765137420331412
FUTRCLASSb_W41,steered,14.0,False,0.12447636040753562
FUTRCLASSb_W41,steered,16.0,False,0.11991440095787614
FUTRCLASSb_W41,steered,18.0,False,0.11044556562428323
FUTRCLASSb_W41,steered,20.0,False,0.10166811112120261
FUTRCLASSc_W41,declared,,False,0.04157959109326148
FUTRCLASSc_W41,steered,0.0,False,0.0
FUTRCLASSc_W41,steered,2.0,False,0.15064737612170315
FUTRCLASSc_W41,steered,4.0,False,0.2808777231564876
FUTRCLASSc_W41,steered,6.0,False,0.2547774311199411
FUTRCLASSc_W41,steered,8.0,False,0.10797315960134202
FUTRCLASSc_W41,steered,10.0,False,0.10075772319234735
FUTRCLASSc_W41,steered,12.0,False,0.12701043085233282
FUTRCLASSc_W41,steered,14.0,False,0.12065223549979001
FUTRCLASSc_W41,steered,16.0,False,0.11278942377013826
FUTRCLASSc_W41,steered,18.0,False,0.12129726048005504
FUTRCLASSc_W41,steered,20.0,False,0.1180320647672759
FUTR_DIV_W41,declared,,False,0.14348179645438083
FUTR_DIV_W41,steered,0.0,False,0.0
FUTR_DIV_W41,steered,2.0,False,0.24707817565495277
FUTR_DIV_W41,steered,4.0,False,0.29551154218612374
FUTR_DIV_W41,steered,6.0,False,0.2649005929528868
FUTR_DIV_W41,steered,8.0,False,0.06027511545452846
FUTR_DIV_W41,steered,10.0,False,0.08383925444261861
FUTR_DIV_W41,steered,12.0,False,0.1494418691450446
FUTR_DIV_W41,steered,14.0,False,0.18704799163140112
FUTR_DIV_W41,steered,16.0,False,0.193338233153088
FUTR_DIV_W41,steered,18.0,False,0.1796473157909397
FUTR_DIV_W41,steered,20.0,False,0.1610679087975319
GAP21Q10_W82,declared,,False,0.03665892509941754
GAP21Q10_W82,steered,0.0,False,0.0
GAP21Q10_W82,steered,2.0,False,0.13446111012012915
GAP21Q10_W82,steered,4.0,False,0.14871694558337273
GAP21Q10_W82,steered,6.0,False,0.08910086526148965
GAP21Q10_W82,steered,8.0,False,0.08842726192236061
GAP21Q10_W82,steered,10.0,False,0.17859335827060968
GAP21Q10_W82,steered,12.0,False,0.2549566282016811
GAP21Q10_W82,steered,14.0,False,0.28643083797734403
GAP21Q10_W82,steered,16.0,False,0.2856232426496115
GAP21Q10_W82,steered,18.0,False,0.271551625062447
GAP21Q10_W82,steered,20.0,False,0.25364501856901767
GAP21Q13_b_W82,declared,,False,0.6707817347432983
GAP21Q13_b_W82,steered,0.0,False,0.0
GAP21Q13_b_W82,steered,2.0,False,0.412458956686336
GAP21Q13_b_W82,steered,4.0,False,0.5123745619137023
GAP21Q13_b_W82,steered,6.0,False,0.38695098462304367
GAP21Q13_b_W82,steered,8.0,False,0.3244758481632539
GAP21Q13_b_W82,steered,10.0,False,0.472459577624476
GAP21Q13_b_W82,steered,12.0,False,0.6521009361802157
GAP21Q13_b_W82,steered,14.0,False,0.7040279662222818
GAP21Q13_b_W82,steered,16.0,False,0.6697379194003547
GAP21Q13_b_W82,steered,18.0,False,0.593329864258419
GAP21Q13_b_W82,steered,20.0,False,0.5044248018063515
GAP21Q15_a_W82,declared,,False,0.3996784405411422
GAP21Q15_a_W82,steered,0.0,False,0.0
GAP21Q15_a_W82,steered,2.0,False,0.058041123588840296
GAP21Q15_a_W82,steered,4.0,False,0.36565731743588026
GAP21Q15_a_W82,steered,6.0,False,0.7244993876624856
GAP21Q15_a_W82,steered,8.0,False,0.9665933377209956
GAP21Q15_a_W82,steered,10.0,False,1.0461244166836416
GAP21Q15_a_W82,steered,12.0,False,0.8910194392387812
GAP21Q15_a_W82,steered,14.0,False,0.8399506129409389
GAP21Q15_a_W82,steered,16.0,False,0.8407683914333044
GAP21Q15_a_W82,steered,18.0,False,0.7945856345358915
GAP21Q15_a_W82,steered,20.0,False,0.7231857600700803
GAP21Q15_b_W82,declared,,False,0.23674359199338083
GAP21Q15_b_W82,steered,0.0,False,0.0
GAP21Q15_b_W82,steered,2.0,False,0.09742750285161383
GAP21Q15_b_W82,steered,4.0,False,0.07887198925849197
GAP21Q15_b_W82,steered,6.0,False,0.3052246015588538
GAP21Q15_b_W82,steered,8.0,False,0.6531261879002048
GAP21Q15_b_W82,steered,10.0,False,0.7668500193578429
GAP21Q15_b_W82,steered,12.0,False,0.8277250285868136
GAP21Q15_b_W82,steered,14.0,False,0.8759018573643367
GAP21Q15_b_W82,steered,16.0,False,0.8416241092579256
GAP21Q15_b_W82,steered,18.0,False,0.7731845245695802
GAP21Q15_b_W82,steered,20.0,False,0.685080557476883
GAP21Q15_c_W82,declared,,False,0.13138948201948697
GAP21Q15_c_W82,steered,0.0,False,0.0
GAP21Q15_c_W82,steered,2.0,False,0.020496403293384736
GAP21Q15_c_W82,steered,4.0,False,0.20628383233597578
GAP21Q15_c_W82,steered,6.0,False,0.5547002179876308
GAP21Q15_c_W82,steered,8.0,False,0.8312805817864839
GAP21Q15_c_W82,steered,10.0,False,0.9375501501513941
GAP21Q15_c_W82,steered,12.0,False,0.8405413178707296
GAP21Q15_c_W82,steered,14.0,False,0.8069099333774835
GAP21Q15_c_W82,steered,16.0,False,0.7647906794083729
GAP21Q15_c_W82,steered,18.0,False,0.7147960686145274
GAP21Q15_c_W82,steered,20.0,False,0.6545922003277703
GAP21Q15_d_W82,declared,,False,0.1940749509226206
GAP21Q15_d_W82,steered,0.0,False,0.0
GAP21Q15_d_W82,steered,2.0,False,0.14728404911514956
GAP21Q15_d_W82,steered,4.0,False,0.5450133466435646
GAP21Q15_d_W82,steered,6.0,False,0.8817407698051434
GAP21Q15_d_W82,steered,8.0,False,0.9816654145696913
GAP21Q15_d_W82,steered,10.0,False,0.9023241000041097
GAP21Q15_d_W82,steered,12.0,False,0.8136312362726245
GAP21Q15_d_W82,steered,14.0,False,0.785653016173679
GAP21Q15_d_W82,steered,16.0,False,0.7462308148357975
GAP21Q15_d_W82,steered,18.0,False,0.6931113199999999
GAP21Q15_d_W82,steered,20.0,False,0.6316464857429637
GAP21Q15_e_W82,declared,,False,0.2916691652733441
GAP21Q15_e_W82,steered,0.0,False,0.0
GAP21Q15_e_W82,steered,2.0,False,0.03600751290269091
GAP21Q15_e_W82,steered,4.0,False,0.1844665518446656
GAP21Q15_e_W82,steered,6.0,False,0.47869667013649864
GAP21Q15_e_W82,steered,8.0,False,0.7121865443196961
GAP21Q15_e_W82,steered,10.0,False,0.7635284189728984
GAP21Q15_e_W82,steered,12.0,False,0.7917536247731141
GAP21Q15_e_W82,steered,14.0,False,0.7628395689890082
GAP21Q15_e_W82,steered,16.0,False,0.72882491869388
GAP21Q15_e_W82,steered,18.0,False,0.6846337465070413
GAP21Q15_e_W82,steered,20.0,False,0.632611337454904
GAP21Q15_f_W82,declared,,False,0.2703595387794632
GAP21Q15_f_W82,steered,0.0,False,0.0
GAP21Q15_f_W82,steered,2.0,False,0.21450303195182643
GAP21Q15_f_W82,steered,4.0,False,0.1635041635285217
GAP21Q15_f_W82,steered,6.0,False,0.33454569764016817
GAP21Q15_f_W82,steered,8.0,False,0.7130847983538107
GAP21Q15_f_W82,steered,10.0,False,0.850132218510361
GAP21Q15_f_W82,steered,12.0,False,0.7679898367363733
GAP21Q15_f_W82,steered,14.0,False,0.7248664250452759
GAP21Q15_f_W82,steered,16.0,False,0.6731079567310796
GAP21Q15_f_W82,steered,18.0,False,0.6197898697717257
GAP21Q15_f_W82,steered,20.0,False,0.5627431561525655
GAP21Q17_W82,declared,,False,0.5585414923552766
GAP21Q17_W82,steered,0.0,False,0.0
GAP21Q17_W82,steered,2.0,False,0.5348831295850427
GAP21Q17_W82,steered,4.0,False,0.6191836985887311
GAP21Q17_W82,steered,6.0,False,0.5538100961552175
GAP21Q17_W82,steered,8.0,False,0.43360455888644206
GAP21Q17_W82,steered,10.0,False,0.2358461379434589
GAP21Q17_W82,steered,12.0,False,0.5403231643501468
GAP21Q17_W82,steered,14.0,False,0.7149189723599845
GAP21Q17_W82,steered,16.0,False,0.7410500249421412
GAP21Q17_W82,steered,18.0,False,0.704837856055863
GAP21Q17_W82,steered,20.0,False,0.6372761659966448
GAP21Q19_a_W82,declared,,False,0.15499371511019142
GAP21Q19_a_W82,steered,0.0,False,0.0
GAP21Q19_a_W82,steered,2.0,False,0.3287871675003786
GAP21Q19_a_W82,steered,4.0,False,0.5660644103065848
GAP21Q19_a_W82,steered,6.0,False,0.3870257639430027
GAP21Q19_a_W82,steered,8.0,False,0.2893980612088548
GAP21Q19_a_W82,steered,10.0,False,0.5716489194571028
GAP21Q19_a_W82,steered,12.0,False,0.7501633681935892
GAP21Q19_a_W82,steered,14.0,False,0.8555424293602686
GAP21Q19_a_W82,steered,16.0,False,0.8951358154019579
GAP21Q19_a_W82,steered,18.0,False,0.8897171593781439
GAP21Q19_a_W82,steered,20.0,False,0.8587874852538275
GAP21Q19_b_W82,declared,,False,0.3843278081650501
GAP21Q19_b_W82,steered,0.0,False,0.0
GAP21Q19_b_W82,steered,2.0,False,0.8775898242812239
GAP21Q19_b_W82,steered,4.0,False,1.5451677703969668
GAP21Q19_b_W82,steered,6.0,False,1.8666468617865442
GAP21Q19_b_W82,steered,8.0,False,1.6711008024150393
GAP21Q19_b_W82,steered,10.0,False,1.0569256128422442
GAP21Q19_b_W82,steered,12.0,False,0.32109064643574403
GAP21Q19_b_W82,steered,14.0,False,0.33681826217958605
GAP21Q19_b_W82,steered,16.0,False,0.43643024253694496
GAP21Q19_b_W82,steered,18.0,False,0.4716117828687816
GAP21Q19_b_W82,steered,20.0,False,0.4748704221277426
GAP21Q19_c_W82,declared,,False,0.5840619657728032
GAP21Q19_c_W82,steered,0.0,False,0.0
GAP21Q19_c_W82,steered,2.0,False,0.6653375612503396
GAP21Q19_c_W82,steered,4.0,False,1.0135224330990111
GAP21Q19_c_W82,steered,6.0,False,1.1759762689520716
GAP21Q19_c_W82,steered,8.0,False,0.7232113459798808
GAP21Q19_c_W82,steered,10.0,False,0.30099767066079575
GAP21Q19_c_W82,steered,12.0,False,0.43585728697945486
GAP21Q19_c_W82,steered,14.0,False,0.5699398355577058
GAP21Q19_c_W82,steered,16.0,False,0.6059828369847687
GAP21Q19_c_W82,steered,18.0,False,0.580751012502293
GAP21Q19_c_W82,steered,20.0,False,0.5275550385489478
GAP21Q19_d_W82,declared,,False,1.4476909415862478
GAP21Q19_d_W82,steered,0.0,False,0.0
GAP21Q19_d_W82,steered,2.0,False,0.8687405610792469
GAP21Q19_d_W82,steered,4.0,False,1.525848542478598
GAP21Q19_d_W82,steered,6.0,False,1.7507410756388924
GAP21Q19_d_W82,steered,8.0,False,1.5079562498849732
GAP21Q19_d_W82,steered,10.0,False,1.053219901386515
GAP21Q19_d_W82,steered,12.0,False,0.4081170282742255
GAP21Q19_d_W82,steered,14.0,False,0.2888389433089745
GAP21Q19_d_W82,steered,16.0,False,0.4328299311154157
GAP21Q19_d_W82,steered,18.0,False,0.5370087414803496
